x-axis,1,REF2
second,Volt,Volt
+1.28970000E-03,-2.86248883E-03,-3.04344117E-03
+1.28972500E-03,-2.83720521E-03,-3.06667632E-03
+1.28975000E-03,-2.79153815E-03,-3.03916905E-03
+1.28977500E-03,-2.74818972E-03,-3.02122032E-03
+1.28980000E-03,-2.79180077E-03,-2.89949526E-03
+1.28982500E-03,-2.68275460E-03,-2.80696564E-03
+1.28985000E-03,-2.60873392E-03,-2.88553614E-03
+1.28987500E-03,-2.64313106E-03,-2.94179292E-03
+1.28990000E-03,-2.75439696E-03,-2.93099214E-03
+1.28992500E-03,-2.79349557E-03,-2.95831308E-03
+1.28995000E-03,-2.84400040E-03,-3.00470980E-03
+1.28997500E-03,-2.96005220E-03,-3.16833754E-03
+1.29000000E-03,-2.98292976E-03,-3.21979545E-03
+1.29002500E-03,-2.99224528E-03,-3.15819798E-03
+1.29005000E-03,-3.15084772E-03,-3.20050198E-03
+1.29007500E-03,-3.16924932E-03,-3.33442412E-03
+1.29010000E-03,-3.26646504E-03,-3.35617010E-03
+1.29012500E-03,-3.39510047E-03,-3.48765571E-03
+1.29015000E-03,-3.52393308E-03,-3.56304526E-03
+1.29017500E-03,-3.59610549E-03,-3.58079530E-03
+1.29020000E-03,-3.64146923E-03,-3.75448873E-03
+1.29022500E-03,-3.70254538E-03,-3.71938093E-03
+1.29025000E-03,-3.83244565E-03,-3.77187604E-03
+1.29027500E-03,-3.90576803E-03,-3.82415557E-03
+1.29030000E-03,-3.94980089E-03,-3.98451582E-03
+1.29032500E-03,-3.90470851E-03,-4.01686991E-03
+1.29035000E-03,-3.93302083E-03,-4.02190878E-03
+1.29037500E-03,-4.03687465E-03,-4.13209225E-03
+1.29040000E-03,-4.10160754E-03,-4.21197885E-03
+1.29042500E-03,-4.08382796E-03,-4.09186146E-03
+1.29045000E-03,-4.07349242E-03,-4.06209797E-03
+1.29047500E-03,-3.98590640E-03,-4.03678630E-03
+1.29050000E-03,-4.01792068E-03,-4.08605523E-03
+1.29052500E-03,-4.07017759E-03,-4.10415472E-03
+1.29055000E-03,-4.07589909E-03,-4.00492308E-03
+1.29057500E-03,-3.89305325E-03,-3.96428193E-03
+1.29060000E-03,-3.84580777E-03,-3.98247428E-03
+1.29062500E-03,-3.76938464E-03,-3.90558561E-03
+1.29065000E-03,-3.68092966E-03,-3.87465738E-03
+1.29067500E-03,-3.69577975E-03,-3.85381624E-03
+1.29070000E-03,-3.51111066E-03,-3.72324209E-03
+1.29072500E-03,-3.43744878E-03,-3.58605638E-03
+1.29075000E-03,-3.41649216E-03,-3.54710913E-03
+1.29077500E-03,-3.23806529E-03,-3.58287181E-03
+1.29080000E-03,-3.25615030E-03,-3.43184789E-03
+1.29082500E-03,-3.20452958E-03,-3.28069673E-03
+1.29085000E-03,-3.16003269E-03,-3.29330206E-03
+1.29087500E-03,-3.09222195E-03,-3.22339672E-03
+1.29090000E-03,-2.94977576E-03,-3.20665826E-03
+1.29092500E-03,-2.82160406E-03,-3.16064988E-03
+1.29095000E-03,-2.86105484E-03,-3.11775613E-03
+1.29097500E-03,-2.75716092E-03,-3.11957576E-03
+1.29100000E-03,-2.72224277E-03,-3.13124248E-03
+1.29102500E-03,-2.73241128E-03,-3.08047111E-03
+1.29105000E-03,-2.78554590E-03,-2.94965365E-03
+1.29107500E-03,-2.70301352E-03,-2.98995168E-03
+1.29110000E-03,-2.82438521E-03,-3.16494221E-03
+1.29112500E-03,-2.89799222E-03,-3.16896982E-03
+1.29115000E-03,-2.93406666E-03,-3.19119731E-03
+1.29117500E-03,-2.91007171E-03,-3.24150615E-03
+1.29120000E-03,-3.04061932E-03,-3.20947619E-03
+1.29122500E-03,-3.13192872E-03,-3.37426958E-03
+1.29125000E-03,-3.23102166E-03,-3.36796285E-03
+1.29127500E-03,-3.32288735E-03,-3.46701116E-03
+1.29130000E-03,-3.45582385E-03,-3.47042941E-03
+1.29132500E-03,-3.50737794E-03,-3.50224771E-03
+1.29135000E-03,-3.48437013E-03,-3.62928481E-03
+1.29137500E-03,-3.70097420E-03,-3.70120425E-03
+1.29140000E-03,-3.75758345E-03,-3.68760454E-03
+1.29142500E-03,-3.79933025E-03,-3.73462057E-03
+1.29145000E-03,-3.82989214E-03,-3.72898138E-03
+1.29147500E-03,-3.93511181E-03,-3.83479895E-03
+1.29150000E-03,-3.91210069E-03,-3.89858299E-03
+1.29152500E-03,-3.82851755E-03,-3.95174173E-03
+1.29155000E-03,-3.83200695E-03,-3.99437919E-03
+1.29157500E-03,-3.95426207E-03,-4.01639533E-03
+1.29160000E-03,-4.05060884E-03,-4.00332175E-03
+1.29162500E-03,-4.02536683E-03,-4.06521500E-03
+1.29165000E-03,-3.93217116E-03,-3.97276498E-03
+1.29167500E-03,-3.88767065E-03,-3.86940865E-03
+1.29170000E-03,-3.96156892E-03,-3.85092474E-03
+1.29172500E-03,-3.94034818E-03,-3.79613663E-03
+1.29175000E-03,-3.75185471E-03,-3.84707021E-03
+1.29177500E-03,-3.77639420E-03,-3.72516514E-03
+1.29180000E-03,-3.61025215E-03,-3.63476601E-03
+1.29182500E-03,-3.50357225E-03,-3.65269393E-03
+1.29185000E-03,-3.54237207E-03,-3.58003548E-03
+1.29187500E-03,-3.41160013E-03,-3.62271003E-03
+1.29190000E-03,-3.33535579E-03,-3.45507429E-03
+1.29192500E-03,-3.19390278E-03,-3.33860519E-03
+1.29195000E-03,-3.13079925E-03,-3.28799272E-03
+1.29197500E-03,-3.01247254E-03,-3.22290676E-03
+1.29200000E-03,-2.92501496E-03,-3.10904755E-03
+1.29202500E-03,-2.80448630E-03,-3.05804493E-03
+1.29205000E-03,-2.71330956E-03,-3.02198978E-03
+1.29207500E-03,-2.66563564E-03,-2.96890732E-03
+1.29210000E-03,-2.80724272E-03,-2.88002509E-03
+1.29212500E-03,-2.64714599E-03,-2.85232184E-03
+1.29215000E-03,-2.45458061E-03,-2.86682277E-03
+1.29217500E-03,-2.43224939E-03,-2.81154862E-03
+1.29220000E-03,-2.40306511E-03,-2.68542329E-03
+1.29222500E-03,-2.42549190E-03,-2.75535064E-03
+1.29225000E-03,-2.55940680E-03,-2.81735274E-03
+1.29227500E-03,-2.58808003E-03,-2.80091458E-03
+1.29230000E-03,-2.60383013E-03,-2.84518745E-03
+1.29232500E-03,-2.69786429E-03,-2.87733560E-03
+1.29235000E-03,-2.63666543E-03,-2.99366842E-03
+1.29237500E-03,-2.67586565E-03,-2.95540198E-03
+1.29240000E-03,-2.72624053E-03,-3.01442935E-03
+1.29242500E-03,-2.90283089E-03,-3.08576808E-03
+1.29245000E-03,-3.07853932E-03,-3.11437799E-03
+1.29247500E-03,-3.13343025E-03,-3.19264457E-03
+1.29250000E-03,-3.16856941E-03,-3.28739000E-03
+1.29252500E-03,-3.25835707E-03,-3.39342526E-03
+1.29255000E-03,-3.33259454E-03,-3.54128210E-03
+1.29257500E-03,-3.45745473E-03,-3.65295745E-03
+1.29260000E-03,-3.48605408E-03,-3.72530595E-03
+1.29262500E-03,-3.63580562E-03,-3.74120952E-03
+1.29265000E-03,-3.72514072E-03,-3.77620063E-03
+1.29267500E-03,-3.77370773E-03,-3.83156584E-03
+1.29270000E-03,-3.82937776E-03,-3.91437018E-03
+1.29272500E-03,-3.88189187E-03,-3.97166808E-03
+1.29275000E-03,-4.00327109E-03,-3.96528416E-03
+1.29277500E-03,-3.94758659E-03,-3.96124178E-03
+1.29280000E-03,-4.00977080E-03,-4.00630371E-03
+1.29282500E-03,-4.08654067E-03,-3.98632158E-03
+1.29285000E-03,-4.05762443E-03,-3.95419966E-03
+1.29287500E-03,-3.98773446E-03,-3.99183413E-03
+1.29290000E-03,-3.86261980E-03,-3.94987205E-03
+1.29292500E-03,-3.87205563E-03,-3.77021802E-03
+1.29295000E-03,-3.82455839E-03,-3.71978676E-03
+1.29297500E-03,-3.75204527E-03,-3.74888240E-03
+1.29300000E-03,-3.66978606E-03,-3.75928488E-03
+1.29302500E-03,-3.51372417E-03,-3.61408919E-03
+1.29305000E-03,-3.54361279E-03,-3.55016104E-03
+1.29307500E-03,-3.46177661E-03,-3.46014271E-03
+1.29310000E-03,-3.40245767E-03,-3.37333519E-03
+1.29312500E-03,-3.35918281E-03,-3.38836317E-03
+1.29315000E-03,-3.20182501E-03,-3.41089730E-03
+1.29317500E-03,-3.17548218E-03,-3.33080085E-03
+1.29320000E-03,-3.13466314E-03,-3.35135796E-03
+1.29322500E-03,-3.11417447E-03,-3.37559925E-03
+1.29325000E-03,-3.16258680E-03,-3.41680875E-03
+1.29327500E-03,-3.25129173E-03,-3.45954089E-03
+1.29330000E-03,-3.27848182E-03,-3.52043342E-03
+1.29332500E-03,-3.42471501E-03,-3.58635368E-03
+1.29335000E-03,-3.54662369E-03,-3.79246330E-03
+1.29337500E-03,-3.71959138E-03,-3.99116055E-03
+1.29340000E-03,-3.88106482E-03,-4.07735208E-03
+1.29342500E-03,-4.03763838E-03,-4.28752006E-03
+1.29345000E-03,-4.22319692E-03,-4.51264999E-03
+1.29347500E-03,-4.37472889E-03,-4.70059471E-03
+1.29350000E-03,-4.63464310E-03,-4.94084156E-03
+1.29352500E-03,-4.92474111E-03,-5.26849293E-03
+1.29355000E-03,-5.24642977E-03,-5.53376471E-03
+1.29357500E-03,-5.55356292E-03,-5.74454507E-03
+1.29360000E-03,-5.80320520E-03,-6.04754991E-03
+1.29362500E-03,-6.08770563E-03,-6.28516035E-03
+1.29365000E-03,-6.30606058E-03,-6.52053597E-03
+1.29367500E-03,-6.60849587E-03,-6.66346458E-03
+1.29370000E-03,-6.85372672E-03,-6.89746199E-03
+1.29372500E-03,-7.02173695E-03,-7.16007021E-03
+1.29375000E-03,-7.21545502E-03,-7.35076080E-03
+1.29377500E-03,-7.32960096E-03,-7.43763103E-03
+1.29380000E-03,-7.35079728E-03,-7.50601524E-03
+1.29382500E-03,-7.40141337E-03,-7.50159778E-03
+1.29385000E-03,-7.42318226E-03,-7.48569120E-03
+1.29387500E-03,-7.32054956E-03,-7.34537488E-03
+1.29390000E-03,-7.23932153E-03,-7.22422028E-03
+1.29392500E-03,-6.95667269E-03,-6.93981302E-03
+1.29395000E-03,-6.70887114E-03,-6.64360457E-03
+1.29397500E-03,-6.32656010E-03,-6.24975706E-03
+1.29400000E-03,-5.94405218E-03,-5.86312686E-03
+1.29402500E-03,-5.33271175E-03,-5.30418807E-03
+1.29405000E-03,-4.81335852E-03,-4.81887047E-03
+1.29407500E-03,-4.26403496E-03,-4.18107534E-03
+1.29410000E-03,-3.53327483E-03,-3.47955950E-03
+1.29412500E-03,-2.81060639E-03,-2.73633244E-03
+1.29415000E-03,-1.95062681E-03,-1.93364172E-03
+1.29417500E-03,-1.13706386E-03,-1.16819229E-03
+1.29420000E-03,-320.28798E-06,-326.84588E-06
+1.29422500E-03,+421.05342E-06,+540.38447E-06
+1.29425000E-03,+1.23621409E-03,+1.24061225E-03
+1.29427500E-03,+2.11522121E-03,+2.07267540E-03
+1.29430000E-03,+2.97197069E-03,+2.91978342E-03
+1.29432500E-03,+3.74360684E-03,+3.67748277E-03
+1.29435000E-03,+4.58153863E-03,+4.38979818E-03
+1.29437500E-03,+5.11153043E-03,+5.08886755E-03
+1.29440000E-03,+5.67577975E-03,+5.62386897E-03
+1.29442500E-03,+6.31899968E-03,+6.15504239E-03
+1.29445000E-03,+6.71207561E-03,+6.56200266E-03
+1.29447500E-03,+7.03293210E-03,+6.83409013E-03
+1.29450000E-03,+7.10834969E-03,+6.98374036E-03
+1.29452500E-03,+7.23072119E-03,+7.06125587E-03
+1.29455000E-03,+7.25220606E-03,+6.92414765E-03
+1.29457500E-03,+7.04369699E-03,+6.75473629E-03
+1.29460000E-03,+6.65404654E-03,+6.31540294E-03
+1.29462500E-03,+6.13496347E-03,+5.78681589E-03
+1.29465000E-03,+5.55032075E-03,+5.14819010E-03
+1.29467500E-03,+4.86880996E-03,+4.40441489E-03
+1.29470000E-03,+3.86974936E-03,+3.57158228E-03
+1.29472500E-03,+2.71810602E-03,+2.59537722E-03
+1.29475000E-03,+1.58952205E-03,+1.40922127E-03
+1.29477500E-03,+443.69277E-06,+140.60682E-06
+1.29480000E-03,-803.52818E-06,-1.13007481E-03
+1.29482500E-03,-2.15607071E-03,-2.51571646E-03
+1.29485000E-03,-3.68907502E-03,-3.95730856E-03
+1.29487500E-03,-5.20005687E-03,-5.56129973E-03
+1.29490000E-03,-6.67377752E-03,-6.98117268E-03
+1.29492500E-03,-8.10762406E-03,-8.40465474E-03
+1.29495000E-03,-9.47728405E-03,-9.74292579E-03
+1.29497500E-03,-11.04215249E-03,-11.19473403E-03
+1.29500000E-03,-12.38443395E-03,-12.54045122E-03
+1.29502500E-03,-13.73188394E-03,-13.90783902E-03
+1.29505000E-03,-14.98587052E-03,-15.03351852E-03
+1.29507500E-03,-15.95819150E-03,-15.98980115E-03
+1.29510000E-03,-16.80888118E-03,-16.88754183E-03
+1.29512500E-03,-17.42062503E-03,-17.51669109E-03
+1.29515000E-03,-17.96920506E-03,-18.06476518E-03
+1.29517500E-03,-18.44882438E-03,-18.33095506E-03
+1.29520000E-03,-18.45821649E-03,-18.52947864E-03
+1.29522500E-03,-18.24543831E-03,-18.39901122E-03
+1.29525000E-03,-17.96169227E-03,-18.08877249E-03
+1.29527500E-03,-17.52065748E-03,-17.65909808E-03
+1.29530000E-03,-16.76650783E-03,-16.89615091E-03
+1.29532500E-03,-15.76553052E-03,-15.81417652E-03
+1.29535000E-03,-14.72338260E-03,-14.70786617E-03
+1.29537500E-03,-13.34328726E-03,-13.39930766E-03
+1.29540000E-03,-11.88237245E-03,-12.04751499E-03
+1.29542500E-03,-10.20621248E-03,-10.39332623E-03
+1.29545000E-03,-8.58100630E-03,-8.71485065E-03
+1.29547500E-03,-6.93558973E-03,-6.88231612E-03
+1.29550000E-03,-5.02050233E-03,-4.97740626E-03
+1.29552500E-03,-2.87817229E-03,-3.01716587E-03
+1.29555000E-03,-1.02268001E-03,-1.04377050E-03
+1.29557500E-03,+829.28126E-06,+856.75174E-06
+1.29560000E-03,+2.76092108E-03,+2.61043295E-03
+1.29562500E-03,+4.62894693E-03,+4.36035128E-03
+1.29565000E-03,+6.34374149E-03,+6.04512123E-03
+1.29567500E-03,+7.81619488E-03,+7.61432813E-03
+1.29570000E-03,+9.21134985E-03,+9.06565908E-03
+1.29572500E-03,+10.49820007E-03,+10.28931322E-03
+1.29575000E-03,+11.55505667E-03,+11.34559784E-03
+1.29577500E-03,+12.31692081E-03,+12.22811185E-03
+1.29580000E-03,+12.90568610E-03,+12.76311086E-03
+1.29582500E-03,+13.28047410E-03,+13.07220143E-03
+1.29585000E-03,+13.35113051E-03,+13.17401763E-03
+1.29587500E-03,+13.15032177E-03,+13.02226525E-03
+1.29590000E-03,+12.74975597E-03,+12.55976791E-03
+1.29592500E-03,+11.95433742E-03,+11.88163797E-03
+1.29595000E-03,+11.06076152E-03,+10.88897576E-03
+1.29597500E-03,+9.96990308E-03,+9.68144168E-03
+1.29600000E-03,+8.46552917E-03,+8.34148186E-03
+1.29602500E-03,+6.91751196E-03,+6.78517276E-03
+1.29605000E-03,+5.11197937E-03,+5.00198736E-03
+1.29607500E-03,+3.13940291E-03,+3.08614316E-03
+1.29610000E-03,+1.21163690E-03,+1.10446132E-03
+1.29612500E-03,-945.98312E-06,-1.11064264E-03
+1.29615000E-03,-3.19788184E-03,-3.28580978E-03
+1.29617500E-03,-5.39417505E-03,-5.44640302E-03
+1.29620000E-03,-7.63997538E-03,-7.66527438E-03
+1.29622500E-03,-9.67764354E-03,-9.78772510E-03
+1.29625000E-03,-12.09533426E-03,-12.19120795E-03
+1.29627500E-03,-14.14394611E-03,-14.21511177E-03
+1.29630000E-03,-15.94248090E-03,-15.97366662E-03
+1.29632500E-03,-17.61159120E-03,-17.71812275E-03
+1.29635000E-03,-19.13603105E-03,-19.10969998E-03
+1.29637500E-03,-20.64852106E-03,-20.62065801E-03
+1.29640000E-03,-21.52730205E-03,-21.66184832E-03
+1.29642500E-03,-22.37647452E-03,-22.51136633E-03
+1.29645000E-03,-22.90692280E-03,-22.88257507E-03
+1.29647500E-03,-23.27933911E-03,-23.22983470E-03
+1.29650000E-03,-23.20831787E-03,-23.20363749E-03
+1.29652500E-03,-22.91934058E-03,-22.93331387E-03
+1.29655000E-03,-22.22776018E-03,-22.32652115E-03
+1.29657500E-03,-21.36765607E-03,-21.47901906E-03
+1.29660000E-03,-20.15894790E-03,-20.33300345E-03
+1.29662500E-03,-18.81145842E-03,-18.92245657E-03
+1.29665000E-03,-17.10633577E-03,-17.18989208E-03
+1.29667500E-03,-15.28078819E-03,-15.42496266E-03
+1.29670000E-03,-13.17025836E-03,-13.44445250E-03
+1.29672500E-03,-10.99358819E-03,-11.21663889E-03
+1.29675000E-03,-8.79435644E-03,-8.83526172E-03
+1.29677500E-03,-6.43083603E-03,-6.58293847E-03
+1.29680000E-03,-4.03036559E-03,-4.19569839E-03
+1.29682500E-03,-1.57189503E-03,-1.76721925E-03
+1.29685000E-03,+872.85281E-06,+538.14816E-06
+1.29687500E-03,+3.17046261E-03,+2.86310272E-03
+1.29690000E-03,+5.39829371E-03,+5.18558458E-03
+1.29692500E-03,+7.57170725E-03,+7.28658631E-03
+1.29695000E-03,+9.60930998E-03,+9.19742782E-03
+1.29697500E-03,+11.34461371E-03,+10.88099353E-03
+1.29700000E-03,+12.89613450E-03,+12.52393980E-03
+1.29702500E-03,+14.33455287E-03,+14.02607950E-03
+1.29705000E-03,+15.36841704E-03,+15.05635114E-03
+1.29707500E-03,+16.11818330E-03,+15.85148929E-03
+1.29710000E-03,+16.69554570E-03,+16.40384937E-03
+1.29712500E-03,+16.95603277E-03,+16.64236675E-03
+1.29715000E-03,+16.94683303E-03,+16.73862970E-03
+1.29717500E-03,+16.57197296E-03,+16.39603869E-03
+1.29720000E-03,+15.97127502E-03,+15.72481851E-03
+1.29722500E-03,+15.14079751E-03,+14.79403237E-03
+1.29725000E-03,+13.84235414E-03,+13.60352710E-03
+1.29727500E-03,+12.40191834E-03,+12.16221421E-03
+1.29730000E-03,+10.85001976E-03,+10.51799103E-03
+1.29732500E-03,+8.88957887E-03,+8.72282565E-03
+1.29735000E-03,+6.96184573E-03,+6.76439252E-03
+1.29737500E-03,+4.78210947E-03,+4.64915187E-03
+1.29740000E-03,+2.68146804E-03,+2.51753487E-03
+1.29742500E-03,+239.59664E-06,+131.55300E-06
+1.29745000E-03,-2.01482514E-03,-2.04225161E-03
+1.29747500E-03,-4.50945849E-03,-4.49520962E-03
+1.29750000E-03,-6.62705577E-03,-6.66823452E-03
+1.29752500E-03,-8.98775673E-03,-9.04327842E-03
+1.29755000E-03,-11.14454579E-03,-11.22862733E-03
+1.29757500E-03,-13.09508080E-03,-13.10100160E-03
+1.29760000E-03,-14.94463871E-03,-15.02853271E-03
+1.29762500E-03,-16.54780374E-03,-16.67664449E-03
+1.29765000E-03,-18.18026944E-03,-18.19292572E-03
+1.29767500E-03,-19.38344365E-03,-19.30754033E-03
+1.29770000E-03,-20.41651273E-03,-20.31964314E-03
+1.29772500E-03,-21.10583390E-03,-21.02090872E-03
+1.29775000E-03,-21.46048721E-03,-21.48778553E-03
+1.29777500E-03,-21.63997179E-03,-21.60675869E-03
+1.29780000E-03,-21.52497166E-03,-21.45630463E-03
+1.29782500E-03,-21.08413948E-03,-21.13306770E-03
+1.29785000E-03,-20.59831292E-03,-20.46926412E-03
+1.29787500E-03,-19.60614519E-03,-19.45565434E-03
+1.29790000E-03,-18.41898430E-03,-18.37911140E-03
+1.29792500E-03,-16.98540912E-03,-16.96716038E-03
+1.29795000E-03,-15.31058968E-03,-15.42846533E-03
+1.29797500E-03,-13.60718294E-03,-13.67033470E-03
+1.29800000E-03,-11.64961546E-03,-11.75833690E-03
+1.29802500E-03,-9.64622775E-03,-9.72867962E-03
+1.29805000E-03,-7.50354826E-03,-7.58503137E-03
+1.29807500E-03,-5.39644784E-03,-5.41024564E-03
+1.29810000E-03,-3.22581243E-03,-3.29220424E-03
+1.29812500E-03,-1.17154752E-03,-1.26999492E-03
+1.29815000E-03,+1.03638708E-03,+802.10625E-06
+1.29817500E-03,+3.11840439E-03,+2.85024503E-03
+1.29820000E-03,+4.98488951E-03,+4.68152587E-03
+1.29822500E-03,+6.66705892E-03,+6.35804433E-03
+1.29825000E-03,+8.17040406E-03,+7.91752293E-03
+1.29827500E-03,+9.61488223E-03,+9.33820394E-03
+1.29830000E-03,+10.88085393E-03,+10.54653070E-03
+1.29832500E-03,+11.73136964E-03,+11.44904191E-03
+1.29835000E-03,+12.51648430E-03,+12.08148549E-03
+1.29837500E-03,+12.94993153E-03,+12.54278402E-03
+1.29840000E-03,+12.98509421E-03,+12.78405270E-03
+1.29842500E-03,+12.95472256E-03,+12.64981367E-03
+1.29845000E-03,+12.52857374E-03,+12.27647624E-03
+1.29847500E-03,+12.01445235E-03,+11.73156652E-03
+1.29850000E-03,+11.06561798E-03,+10.85864905E-03
+1.29852500E-03,+10.02267256E-03,+9.83105633E-03
+1.29855000E-03,+8.82942926E-03,+8.58505561E-03
+1.29857500E-03,+7.31644567E-03,+6.99503983E-03
+1.29860000E-03,+5.74494185E-03,+5.41032494E-03
+1.29862500E-03,+3.93548598E-03,+3.71790562E-03
+1.29865000E-03,+2.12994526E-03,+1.91763563E-03
+1.29867500E-03,+214.06578E-06,+3.02130E-06
+1.29870000E-03,-1.90592762E-03,-2.02890878E-03
+1.29872500E-03,-3.71785468E-03,-3.87346702E-03
+1.29875000E-03,-5.93715810E-03,-6.03801549E-03
+1.29877500E-03,-7.80679433E-03,-7.92445350E-03
+1.29880000E-03,-9.64415185E-03,-9.79054364E-03
+1.29882500E-03,-11.53678352E-03,-11.57195734E-03
+1.29885000E-03,-13.12288235E-03,-13.11209272E-03
+1.29887500E-03,-14.68786958E-03,-14.60508212E-03
+1.29890000E-03,-15.81327682E-03,-15.78557597E-03
+1.29892500E-03,-16.95124747E-03,-16.88426017E-03
+1.29895000E-03,-17.86486851E-03,-17.69717005E-03
+1.29897500E-03,-18.51088437E-03,-18.42426741E-03
+1.29900000E-03,-18.89531986E-03,-18.81338478E-03
+1.29902500E-03,-19.04712410E-03,-19.00052355E-03
+1.29905000E-03,-18.97978553E-03,-18.94674309E-03
+1.29907500E-03,-18.57098935E-03,-18.53889426E-03
+1.29910000E-03,-17.86093618E-03,-17.94361751E-03
+1.29912500E-03,-17.21042357E-03,-17.10863300E-03
+1.29915000E-03,-16.19531829E-03,-16.00115760E-03
+1.29917500E-03,-14.95760765E-03,-14.88607143E-03
+1.29920000E-03,-13.43268930E-03,-13.53580019E-03
+1.29922500E-03,-11.79852548E-03,-12.07063978E-03
+1.29925000E-03,-10.18165370E-03,-10.22433609E-03
+1.29927500E-03,-8.46252189E-03,-8.44116758E-03
+1.29930000E-03,-6.63153412E-03,-6.63180276E-03
+1.29932500E-03,-4.77551600E-03,-4.74960644E-03
+1.29935000E-03,-2.74259877E-03,-2.90460769E-03
+1.29937500E-03,-856.50268E-06,-1.06840888E-03
+1.29940000E-03,+934.50394E-06,+750.42673E-06
+1.29942500E-03,+2.82289062E-03,+2.56784132E-03
+1.29945000E-03,+4.39157017E-03,+4.13987761E-03
+1.29947500E-03,+5.94211828E-03,+5.66504712E-03
+1.29950000E-03,+7.27533357E-03,+7.07061361E-03
+1.29952500E-03,+8.48243860E-03,+8.14356132E-03
+1.29955000E-03,+9.56712569E-03,+9.24142390E-03
+1.29957500E-03,+10.41289469E-03,+10.02210512E-03
+1.29960000E-03,+10.95776822E-03,+10.54197152E-03
+1.29962500E-03,+11.22216622E-03,+10.78774118E-03
+1.29965000E-03,+11.33951483E-03,+10.99138564E-03
+1.29967500E-03,+11.23368128E-03,+10.82683738E-03
+1.29970000E-03,+10.78828933E-03,+10.50362277E-03
+1.29972500E-03,+10.18376218E-03,+9.83537731E-03
+1.29975000E-03,+9.28797288E-03,+9.06372879E-03
+1.29977500E-03,+8.26349569E-03,+8.04863798E-03
+1.29980000E-03,+7.11931056E-03,+6.82327126E-03
+1.29982500E-03,+5.69712893E-03,+5.42115467E-03
+1.29985000E-03,+4.15797527E-03,+3.89424904E-03
+1.29987500E-03,+2.57130357E-03,+2.28810206E-03
+1.29990000E-03,+972.72454E-06,+708.59248E-06
+1.29992500E-03,-914.51970E-06,-1.13894651E-03
+1.29995000E-03,-2.75944338E-03,-2.85849531E-03
+1.29997500E-03,-4.68702545E-03,-4.70297817E-03
+1.30000000E-03,-6.37351312E-03,-6.34835342E-03
+1.30002500E-03,-8.13861742E-03,-8.12816399E-03
+1.30005000E-03,-9.88688437E-03,-9.83221475E-03
+1.30007500E-03,-11.49695283E-03,-11.42987930E-03
+1.30010000E-03,-12.97127620E-03,-12.97131540E-03
+1.30012500E-03,-14.24387062E-03,-14.21557579E-03
+1.30015000E-03,-15.36505940E-03,-15.37683466E-03
+1.30017500E-03,-16.20282897E-03,-16.24024244E-03
+1.30020000E-03,-17.13701044E-03,-17.07700195E-03
+1.30022500E-03,-17.61888991E-03,-17.42588220E-03
+1.30025000E-03,-17.87006236E-03,-17.78813512E-03
+1.30027500E-03,-17.80929647E-03,-17.88666635E-03
+1.30030000E-03,-17.66659851E-03,-17.59388699E-03
+1.30032500E-03,-17.29572323E-03,-17.16252502E-03
+1.30035000E-03,-16.70824841E-03,-16.56494742E-03
+1.30037500E-03,-15.66569616E-03,-15.69771526E-03
+1.30040000E-03,-14.54834623E-03,-14.63154917E-03
+1.30042500E-03,-13.35299204E-03,-13.40085622E-03
+1.30045000E-03,-12.09958376E-03,-12.09681105E-03
+1.30047500E-03,-10.44071884E-03,-10.52481154E-03
+1.30050000E-03,-8.89496599E-03,-8.97168822E-03
+1.30052500E-03,-7.18984033E-03,-7.28715887E-03
+1.30055000E-03,-5.38783634E-03,-5.48974360E-03
+1.30057500E-03,-3.55033138E-03,-3.60198437E-03
+1.30060000E-03,-1.70996296E-03,-1.83067283E-03
+1.30062500E-03,+58.76491E-06,-72.76623E-06
+1.30065000E-03,+1.74098136E-03,+1.59776540E-03
+1.30067500E-03,+3.47603966E-03,+3.24330980E-03
+1.30070000E-03,+4.96561593E-03,+4.72713835E-03
+1.30072500E-03,+6.23137054E-03,+6.10469706E-03
+1.30075000E-03,+7.39947796E-03,+7.34337827E-03
+1.30077500E-03,+8.53379399E-03,+8.32018032E-03
+1.30080000E-03,+9.53806623E-03,+9.18063750E-03
+1.30082500E-03,+10.12288352E-03,+9.83271978E-03
+1.30085000E-03,+10.59721763E-03,+10.15142106E-03
+1.30087500E-03,+10.63697204E-03,+10.40441405E-03
+1.30090000E-03,+10.65810745E-03,+10.41755818E-03
+1.30092500E-03,+10.36659626E-03,+10.15027501E-03
+1.30095000E-03,+9.88280189E-03,+9.64339444E-03
+1.30097500E-03,+9.24334845E-03,+8.87201758E-03
+1.30100000E-03,+8.24255234E-03,+7.97865395E-03
+1.30102500E-03,+7.02788478E-03,+6.93726283E-03
+1.30105000E-03,+5.90217874E-03,+5.66518399E-03
+1.30107500E-03,+4.52734299E-03,+4.28649130E-03
+1.30110000E-03,+2.89254388E-03,+2.73571555E-03
+1.30112500E-03,+1.16404167E-03,+1.00830300E-03
+1.30115000E-03,-602.85965E-06,-798.36358E-06
+1.30117500E-03,-2.28677481E-03,-2.41387494E-03
+1.30120000E-03,-4.03892795E-03,-4.12221441E-03
+1.30122500E-03,-5.81978115E-03,-5.87775414E-03
+1.30125000E-03,-7.78092457E-03,-7.80183867E-03
+1.30127500E-03,-9.41923026E-03,-9.42914218E-03
+1.30130000E-03,-11.10126882E-03,-10.95817075E-03
+1.30132500E-03,-12.53031407E-03,-12.47551481E-03
