x-axis,3,REF2
+1.28937500E-03,-10.97747755E-03,-4.01687322E-03
+1.28940000E-03,-11.05519086E-03,-3.92516522E-03
+1.28942500E-03,-11.11793136E-03,-3.86169958E-03
+1.28945000E-03,-11.17608163E-03,-3.79919366E-03
+1.28947500E-03,-11.22856348E-03,-3.67510293E-03
+1.28950000E-03,-11.25314066E-03,-3.45197655E-03
+1.28952500E-03,-11.29144207E-03,-3.49104200E-03
+1.28955000E-03,-11.33951370E-03,-3.47640569E-03
+1.28957500E-03,-11.32223613E-03,-3.38847564E-03
+1.28960000E-03,-11.33239800E-03,-3.36830898E-03
+1.28962500E-03,-11.31936031E-03,-3.28404442E-03
+1.28965000E-03,-11.27452391E-03,-3.17143166E-03
+1.28967500E-03,-11.24512616E-03,-3.09263322E-03
+1.28970000E-03,-11.19716036E-03,-3.04344117E-03
+1.28972500E-03,-11.16862915E-03,-3.06667632E-03
+1.28975000E-03,-11.10270830E-03,-3.03916905E-03
+1.28977500E-03,-11.03331403E-03,-3.02122032E-03
+1.28980000E-03,-10.96410307E-03,-2.89949526E-03
+1.28982500E-03,-10.88657881E-03,-2.80696564E-03
+1.28985000E-03,-10.80692980E-03,-2.88553614E-03
+1.28987500E-03,-10.72816995E-03,-2.94179292E-03
+1.28990000E-03,-10.64643176E-03,-2.93099214E-03
+1.28992500E-03,-10.56749824E-03,-2.95831308E-03
+1.28995000E-03,-10.48985850E-03,-3.00470980E-03
+1.28997500E-03,-10.39474824E-03,-3.16833754E-03
+1.29000000E-03,-10.33420998E-03,-3.21979545E-03
+1.29002500E-03,-10.26322071E-03,-3.15819798E-03
+1.29005000E-03,-10.19650356E-03,-3.20050198E-03
+1.29007500E-03,-10.14761303E-03,-3.33442412E-03
+1.29010000E-03,-10.09574748E-03,-3.35617010E-03
+1.29012500E-03,-10.06595474E-03,-3.48765571E-03
+1.29015000E-03,-10.04082911E-03,-3.56304526E-03
+1.29017500E-03,-10.00352269E-03,-3.58079530E-03
+1.29020000E-03,-10.00314067E-03,-3.75448873E-03
+1.29022500E-03,-9.98279763E-03,-3.71938093E-03
+1.29025000E-03,-9.99346333E-03,-3.77187604E-03
+1.29027500E-03,-10.02134599E-03,-3.82415557E-03
+1.29030000E-03,-10.02286109E-03,-3.98451582E-03
+1.29032500E-03,-10.04711052E-03,-4.01686991E-03
+1.29035000E-03,-10.08139971E-03,-4.02190878E-03
+1.29037500E-03,-10.12649933E-03,-4.13209225E-03
+1.29040000E-03,-10.16959298E-03,-4.21197885E-03
+1.29042500E-03,-10.22713691E-03,-4.09186146E-03
+1.29045000E-03,-10.25954859E-03,-4.06209797E-03
+1.29047500E-03,-10.29246077E-03,-4.03678630E-03
+1.29050000E-03,-10.32613096E-03,-4.08605523E-03
+1.29052500E-03,-10.40577967E-03,-4.10415472E-03
+1.29055000E-03,-10.43467661E-03,-4.00492308E-03
+1.29057500E-03,-10.49309041E-03,-3.96428193E-03
+1.29060000E-03,-10.50980324E-03,-3.98247428E-03
+1.29062500E-03,-10.55000177E-03,-3.90558561E-03
+1.29065000E-03,-10.56846730E-03,-3.87465738E-03
+1.29067500E-03,-10.56218589E-03,-3.85381624E-03
+1.29070000E-03,-10.58265436E-03,-3.72324209E-03
+1.29072500E-03,-10.57539364E-03,-3.58605638E-03
+1.29075000E-03,-10.55590448E-03,-3.54710913E-03
+1.29077500E-03,-10.54835853E-03,-3.58287181E-03
+1.29080000E-03,-10.53077885E-03,-3.43184789E-03
+1.29082500E-03,-10.49584443E-03,-3.28069673E-03
+1.29085000E-03,-10.46168338E-03,-3.29330206E-03
+1.29087500E-03,-10.38969278E-03,-3.22339672E-03
+1.29090000E-03,-10.33227427E-03,-3.20665826E-03
+1.29092500E-03,-10.27146948E-03,-3.16064988E-03
+1.29095000E-03,-10.21054589E-03,-3.11775613E-03
+1.29097500E-03,-10.15905241E-03,-3.11957576E-03
+1.29100000E-03,-10.07659511E-03,-3.13124248E-03
+1.29102500E-03,-9.99997600E-03,-3.08047111E-03
+1.29105000E-03,-9.93205189E-03,-2.94965365E-03
+1.29107500E-03,-9.85866831E-03,-2.98995168E-03
+1.29110000E-03,-9.80186609E-03,-3.16494221E-03
+1.29112500E-03,-9.73023821E-03,-3.16896982E-03
+1.29115000E-03,-9.69347723E-03,-3.19119731E-03
+1.29117500E-03,-9.63881907E-03,-3.24150615E-03
+1.29120000E-03,-9.60592588E-03,-3.20947619E-03
+1.29122500E-03,-9.58438885E-03,-3.37426958E-03
+1.29125000E-03,-9.56305383E-03,-3.36796285E-03
+1.29127500E-03,-9.55716077E-03,-3.46701116E-03
+1.29130000E-03,-9.55087937E-03,-3.47042941E-03
+1.29132500E-03,-9.55350494E-03,-3.50224771E-03
+1.29135000E-03,-9.58228640E-03,-3.62928481E-03
+1.29137500E-03,-9.60741203E-03,-3.70120425E-03
+1.29140000E-03,-9.65394956E-03,-3.68760454E-03
+1.29142500E-03,-9.70199585E-03,-3.73462057E-03
+1.29145000E-03,-9.77918935E-03,-3.72898138E-03
+1.29147500E-03,-9.85699914E-03,-3.83479895E-03
+1.29150000E-03,-9.94707987E-03,-3.89858299E-03
+1.29152500E-03,-10.01950374E-03,-3.95174173E-03
+1.29155000E-03,-10.12157895E-03,-3.99437919E-03
+1.29157500E-03,-10.22277162E-03,-4.01639533E-03
+1.29160000E-03,-10.34304912E-03,-4.00332175E-03
+1.29162500E-03,-10.42808405E-03,-4.06521500E-03
+1.29165000E-03,-10.54032443E-03,-3.97276498E-03
+1.29167500E-03,-10.63164077E-03,-3.86940865E-03
+1.29170000E-03,-10.76265482E-03,-3.85092474E-03
+1.29172500E-03,-10.83286409E-03,-3.79613663E-03
+1.29175000E-03,-10.94733205E-03,-3.84707021E-03
+1.29177500E-03,-11.03466510E-03,-3.72516514E-03
+1.29180000E-03,-11.10292931E-03,-3.63476601E-03
+1.29182500E-03,-11.18791931E-03,-3.65269393E-03
+1.29185000E-03,-11.23502821E-03,-3.58003548E-03
+1.29187500E-03,-11.27317887E-03,-3.62271003E-03
+1.29190000E-03,-11.29204238E-03,-3.45507429E-03
+1.29192500E-03,-11.31434344E-03,-3.33860519E-03
+1.29195000E-03,-11.30444148E-03,-3.28799272E-03
+1.29197500E-03,-11.27390430E-03,-3.22290676E-03
+1.29200000E-03,-11.23229680E-03,-3.10904755E-03
+1.29202500E-03,-11.17083080E-03,-3.05804493E-03
+1.29205000E-03,-11.09123636E-03,-3.02198978E-03
+1.29207500E-03,-11.00324209E-03,-2.96890732E-03
+1.29210000E-03,-10.87550517E-03,-2.88002509E-03
+1.29212500E-03,-10.74525183E-03,-2.85232184E-03
+1.29215000E-03,-10.59469706E-03,-2.86682277E-03
+1.29217500E-03,-10.43384233E-03,-2.81154862E-03
+1.29220000E-03,-10.27992057E-03,-2.68542329E-03
+1.29222500E-03,-10.04890150E-03,-2.75535064E-03
+1.29225000E-03,-9.83367746E-03,-2.81735274E-03
+1.29227500E-03,-9.61030715E-03,-2.80091458E-03
+1.29230000E-03,-9.37870073E-03,-2.84518745E-03
+1.29232500E-03,-9.11843798E-03,-2.87733560E-03
+1.29235000E-03,-8.86451121E-03,-2.99366842E-03
+1.29237500E-03,-8.58661752E-03,-2.95540198E-03
+1.29240000E-03,-8.32685226E-03,-3.01442935E-03
+1.29242500E-03,-8.03711154E-03,-3.08576808E-03
+1.29245000E-03,-7.75196709E-03,-3.11437799E-03
+1.29247500E-03,-7.44709256E-03,-3.19264457E-03
+1.29250000E-03,-7.15823769E-03,-3.28739000E-03
+1.29252500E-03,-6.83370366E-03,-3.39342526E-03
+1.29255000E-03,-6.51265541E-03,-3.54128210E-03
+1.29257500E-03,-6.18023834E-03,-3.65295745E-03
+1.29260000E-03,-5.84421035E-03,-3.72530595E-03
+1.29262500E-03,-5.51002460E-03,-3.74120952E-03
+1.29265000E-03,-5.13207464E-03,-3.77620063E-03
+1.29267500E-03,-4.78181799E-03,-3.83156584E-03
+1.29270000E-03,-4.36920616E-03,-3.91437018E-03
+1.29272500E-03,-3.97059205E-03,-3.97166808E-03
+1.29275000E-03,-3.51964655E-03,-3.96528416E-03
+1.29277500E-03,-3.06480159E-03,-3.96124178E-03
+1.29280000E-03,-2.59425115E-03,-4.00630371E-03
+1.29282500E-03,-2.05967667E-03,-3.98632158E-03
+1.29285000E-03,-1.56397528E-03,-3.95419966E-03
+1.29287500E-03,-953.87618E-06,-3.99183413E-03
+1.29290000E-03,-375.96111E-06,-3.94987205E-03
+1.29292500E-03,+279.96305E-06,-3.77021802E-03
+1.29295000E-03,+897.13623E-06,-3.71978676E-03
+1.29297500E-03,+1.63608272E-03,-3.74888240E-03
+1.29300000E-03,+2.35940725E-03,-3.75928488E-03
+1.29302500E-03,+3.15498259E-03,-3.61408919E-03
+1.29305000E-03,+3.95431024E-03,-3.55016104E-03
+1.29307500E-03,+4.78071160E-03,-3.46014271E-03
+1.29310000E-03,+5.61681290E-03,-3.37333519E-03
+1.29312500E-03,+6.48759507E-03,-3.38836317E-03
+1.29315000E-03,+7.40151250E-03,-3.41089730E-03
+1.29317500E-03,+8.31107126E-03,-3.33080085E-03
+1.29320000E-03,+9.19877490E-03,-3.35135796E-03
+1.29322500E-03,+10.10414807E-03,-3.37559925E-03
+1.29325000E-03,+11.00231871E-03,-3.41680875E-03
+1.29327500E-03,+11.88323380E-03,-3.45954089E-03
+1.29330000E-03,+12.71859038E-03,-3.52043342E-03
+1.29332500E-03,+13.52094130E-03,-3.58635368E-03
+1.29335000E-03,+14.25360939E-03,-3.79246330E-03
+1.29337500E-03,+14.94164009E-03,-3.99116055E-03
+1.29340000E-03,+15.54230547E-03,-4.07735208E-03
+1.29342500E-03,+16.06619164E-03,-4.28752006E-03
+1.29345000E-03,+16.51583672E-03,-4.51264999E-03
+1.29347500E-03,+16.83274430E-03,-4.70059471E-03
+1.29350000E-03,+17.03206085E-03,-4.94084156E-03
+1.29352500E-03,+17.10759814E-03,-5.26849293E-03
+1.29355000E-03,+17.02958574E-03,-5.53376471E-03
+1.29357500E-03,+16.82827860E-03,-5.74454507E-03
+1.29360000E-03,+16.48225849E-03,-6.04754991E-03
+1.29362500E-03,+15.98202114E-03,-6.28516035E-03
+1.29365000E-03,+15.29768488E-03,-6.52053597E-03
+1.29367500E-03,+14.49938357E-03,-6.66346458E-03
+1.29370000E-03,+13.45122319E-03,-6.89746199E-03
+1.29372500E-03,+12.35928141E-03,-7.16007021E-03
+1.29375000E-03,+10.99224608E-03,-7.35076080E-03
+1.29377500E-03,+9.52727532E-03,-7.43763103E-03
+1.29380000E-03,+7.92974857E-03,-7.50601524E-03
+1.29382500E-03,+6.13752323E-03,-7.50159779E-03
+1.29385000E-03,+4.33124953E-03,-7.48569120E-03
+1.29387500E-03,+2.25863337E-03,-7.34537488E-03
+1.29390000E-03,+319.09241E-06,-7.22422028E-03
+1.29392500E-03,-1.96594674E-03,-6.93981302E-03
+1.29395000E-03,-4.05307740E-03,-6.64360457E-03
+1.29397500E-03,-6.43867514E-03,-6.24975706E-03
+1.29400000E-03,-8.62016077E-03,-5.86312686E-03
+1.29402500E-03,-10.99870705E-03,-5.30418807E-03
+1.29405000E-03,-13.20533127E-03,-4.81887047E-03
+1.29407500E-03,-15.45575680E-03,-4.18107534E-03
+1.29410000E-03,-17.80464843E-03,-3.47955950E-03
+1.29412500E-03,-19.76973834E-03,-2.73633244E-03
+1.29415000E-03,-21.86486330E-03,-1.93364172E-03
+1.29417500E-03,-23.69712255E-03,-1.16819229E-03
+1.29420000E-03,-25.48963251E-03,-326.84588E-06
+1.29422500E-03,-27.08643684E-03,+540.38447E-06
+1.29425000E-03,-28.53835332E-03,+1.24061225E-03
+1.29427500E-03,-29.77831264E-03,+2.07267540E-03
+1.29430000E-03,-30.84281951E-03,+2.91978342E-03
+1.29432500E-03,-31.67510669E-03,+3.67748277E-03
+1.29435000E-03,-32.33003525E-03,+4.38979818E-03
+1.29437500E-03,-32.74210134E-03,+5.08886755E-03
+1.29440000E-03,-32.95312953E-03,+5.62386897E-03
+1.29442500E-03,-32.94599364E-03,+6.15504239E-03
+1.29445000E-03,-32.72621465E-03,+6.56200266E-03
+1.29447500E-03,-32.30556179E-03,+6.83409013E-03
+1.29450000E-03,-31.67679153E-03,+6.98374036E-03
+1.29452500E-03,-30.90442210E-03,+7.06125587E-03
+1.29455000E-03,-29.98996497E-03,+6.92414765E-03
+1.29457500E-03,-28.90640764E-03,+6.75473629E-03
+1.29460000E-03,-27.72611218E-03,+6.31540294E-03
+1.29462500E-03,-26.48274969E-03,+5.78681589E-03
+1.29465000E-03,-25.13185251E-03,+5.14819010E-03
+1.29467500E-03,-23.77316184E-03,+4.40441489E-03
+1.29470000E-03,-22.43093073E-03,+3.57158228E-03
+1.29472500E-03,-21.09284994E-03,+2.59537722E-03
+1.29475000E-03,-19.81991693E-03,+1.40922127E-03
+1.29477500E-03,-18.61218264E-03,+140.60682E-06
+1.29480000E-03,-17.53661147E-03,-1.13007481E-03
+1.29482500E-03,-16.55551498E-03,-2.51571646E-03
+1.29485000E-03,-15.74542605E-03,-3.95730856E-03
+1.29487500E-03,-15.11278920E-03,-5.56129973E-03
+1.29490000E-03,-14.66705323E-03,-6.98117268E-03
+1.29492500E-03,-14.40949384E-03,-8.40465474E-03
+1.29495000E-03,-14.39601443E-03,-9.74292579E-03
+1.29497500E-03,-14.58230354E-03,-11.19473403E-03
+1.29500000E-03,-14.97839309E-03,-12.54045122E-03
+1.29502500E-03,-15.67287615E-03,-13.90783902E-03
+1.29505000E-03,-16.56903721E-03,-15.03351852E-03
+1.29507500E-03,-17.64173829E-03,-15.98980115E-03
+1.29510000E-03,-18.99722478E-03,-16.88754183E-03
+1.29512500E-03,-20.41130147E-03,-17.51669109E-03
+1.29515000E-03,-22.20315082E-03,-18.06476518E-03
+1.29517500E-03,-23.88255626E-03,-18.33095506E-03
+1.29520000E-03,-25.96882098E-03,-18.52947864E-03
+1.29522500E-03,-27.90846415E-03,-18.39901122E-03
+1.29525000E-03,-30.12174668E-03,-18.08877249E-03
+1.29527500E-03,-32.18981995E-03,-17.65909808E-03
+1.29530000E-03,-34.39383881E-03,-16.89615091E-03
+1.29532500E-03,-36.68097045E-03,-15.81417652E-03
+1.29535000E-03,-38.55565731E-03,-14.70786617E-03
+1.29537500E-03,-40.61150938E-03,-13.39930766E-03
+1.29540000E-03,-42.34802488E-03,-12.04751499E-03
+1.29542500E-03,-44.01358428E-03,-10.39332623E-03
+1.29545000E-03,-45.41911429E-03,-8.71485065E-03
+1.29547500E-03,-46.62757763E-03,-6.88231612E-03
+1.29550000E-03,-47.55832186E-03,-4.97740626E-03
+1.29552500E-03,-48.21268146E-03,-3.01716587E-03
+1.29555000E-03,-48.56386105E-03,-1.04377050E-03
+1.29557500E-03,-48.59117475E-03,+856.75174E-06
+1.29560000E-03,-48.30453599E-03,+2.61043295E-03
+1.29562500E-03,-47.70748936E-03,+4.36035128E-03
+1.29565000E-03,-46.74101200E-03,+6.04512123E-03
+1.29567500E-03,-45.47174266E-03,+7.61432813E-03
+1.29570000E-03,-43.84915149E-03,+9.06565908E-03
+1.29572500E-03,-41.95900820E-03,+10.28931322E-03
+1.29575000E-03,-39.75179723E-03,+11.34559784E-03
+1.29577500E-03,-37.32054810E-03,+12.22811185E-03
+1.29580000E-03,-34.64409676E-03,+12.76311086E-03
+1.29582500E-03,-31.71820757E-03,+13.07220143E-03
+1.29585000E-03,-28.63625135E-03,+13.17401763E-03
+1.29587500E-03,-25.45743852E-03,+13.02226525E-03
+1.29590000E-03,-22.15826858E-03,+12.55976791E-03
+1.29592500E-03,-18.83715909E-03,+11.88163797E-03
+1.29595000E-03,-15.48572862E-03,+10.88897576E-03
+1.29597500E-03,-12.14082921E-03,+9.68144168E-03
+1.29600000E-03,-8.85887653E-03,+8.34148186E-03
+1.29602500E-03,-5.67453728E-03,+6.78517276E-03
+1.29605000E-03,-2.63936644E-03,+5.00198736E-03
+1.29607500E-03,+238.88441E-06,+3.08614316E-03
+1.29610000E-03,+2.93156857E-03,+1.10446132E-03
+1.29612500E-03,+5.32417768E-03,-1.11064264E-03
+1.29615000E-03,+7.52267192E-03,-3.28580978E-03
+1.29617500E-03,+9.34199569E-03,-5.44640302E-03
+1.29620000E-03,+10.96840099E-03,-7.66527438E-03
+1.29622500E-03,+12.14390089E-03,-9.78772510E-03
+1.29625000E-03,+13.13082229E-03,-12.19120795E-03
+1.29627500E-03,+13.70574817E-03,-14.21511177E-03
+1.29630000E-03,+13.91666993E-03,-15.97366662E-03
+1.29632500E-03,+13.81376437E-03,-17.71812275E-03
+1.29635000E-03,+13.41019821E-03,-19.10969998E-03
+1.29637500E-03,+12.64664832E-03,-20.62065801E-03
+1.29640000E-03,+11.71106843E-03,-21.66184832E-03
+1.29642500E-03,+10.33691259E-03,-22.51136633E-03
+1.29645000E-03,+8.92107086E-03,-22.88257507E-03
+1.29647500E-03,+7.10387788E-03,-23.22983470E-03
+1.29650000E-03,+5.30053307E-03,-23.20363749E-03
+1.29652500E-03,+3.18713254E-03,-22.93331387E-03
+1.29655000E-03,+1.10092210E-03,-22.32652115E-03
+1.29657500E-03,-1.06829530E-03,-21.47901906E-03
+1.29660000E-03,-3.46433382E-03,-20.33300345E-03
+1.29662500E-03,-5.54367460E-03,-18.92245657E-03
+1.29665000E-03,-7.78043650E-03,-17.18989208E-03
+1.29667500E-03,-9.76439686E-03,-15.42496266E-03
+1.29670000E-03,-11.76291062E-03,-13.44445250E-03
+1.29672500E-03,-13.52190568E-03,-11.21663889E-03
+1.29675000E-03,-15.11084506E-03,-8.83526171E-03
+1.29677500E-03,-16.50652858E-03,-6.58293847E-03
+1.29680000E-03,-17.67551038E-03,-4.19569839E-03
+1.29682500E-03,-18.58401204E-03,-1.76721925E-03
+1.29685000E-03,-19.23499833E-03,+538.14816E-06
+1.29687500E-03,-19.59960094E-03,+2.86310272E-03
+1.29690000E-03,-19.68384772E-03,+5.18558458E-03
+1.29692500E-03,-19.46864086E-03,+7.28658631E-03
+1.29695000E-03,-19.01494436E-03,+9.19742782E-03
+1.29697500E-03,-18.22743568E-03,+10.88099353E-03
+1.29700000E-03,-17.19337794E-03,+12.52393980E-03
+1.29702500E-03,-15.93813466E-03,+14.02607950E-03
+1.29705000E-03,-14.43552279E-03,+15.05635114E-03
+1.29707500E-03,-12.74096997E-03,+15.85148929E-03
+1.29710000E-03,-10.88146757E-03,+16.40384937E-03
+1.29712500E-03,-8.85001660E-03,+16.64236675E-03
+1.29715000E-03,-6.70809481E-03,+16.73862970E-03
+1.29717500E-03,-4.48190907E-03,+16.39603869E-03
+1.29720000E-03,-2.19107847E-03,+15.72481851E-03
+1.29722500E-03,+75.05857E-06,+14.79403237E-03
+1.29725000E-03,+2.33895507E-03,+13.60352710E-03
+1.29727500E-03,+4.52458499E-03,+12.16221421E-03
+1.29730000E-03,+6.63294845E-03,+10.51799103E-03
+1.29732500E-03,+8.60590362E-03,+8.72282565E-03
+1.29735000E-03,+10.42064499E-03,+6.76439252E-03
+1.29737500E-03,+12.06100911E-03,+4.64915187E-03
+1.29740000E-03,+13.42400146E-03,+2.51753487E-03
+1.29742500E-03,+14.61195351E-03,+131.55300E-06
+1.29745000E-03,+15.47729519E-03,-2.04225161E-03
+1.29747500E-03,+16.15911473E-03,-4.49520962E-03
+1.29750000E-03,+16.47204145E-03,-6.66823452E-03
+1.29752500E-03,+16.55620741E-03,-9.04327842E-03
+1.29755000E-03,+16.31674449E-03,-11.22862733E-03
+1.29757500E-03,+15.82283076E-03,-13.10100160E-03
+1.29760000E-03,+15.00826015E-03,-15.02853271E-03
+1.29762500E-03,+14.00485506E-03,-16.67664449E-03
+1.29765000E-03,+12.60626224E-03,-18.19292572E-03
+1.29767500E-03,+11.18745634E-03,-19.30754033E-03
+1.29770000E-03,+9.32232229E-03,-20.31964314E-03
+1.29772500E-03,+7.50193058E-03,-21.02090872E-03
+1.29775000E-03,+5.31698629E-03,-21.48778553E-03
+1.29777500E-03,+3.20255067E-03,-21.60675869E-03
+1.29780000E-03,+884.83120E-06,-21.45630463E-03
+1.29782500E-03,-1.62848024E-03,-21.13306770E-03
+1.29785000E-03,-3.81030266E-03,-20.46926412E-03
+1.29787500E-03,-6.26826096E-03,-19.45565434E-03
+1.29790000E-03,-8.43980513E-03,-18.37911140E-03
+1.29792500E-03,-10.72176674E-03,-16.96716038E-03
+1.29795000E-03,-12.76989135E-03,-15.42846533E-03
+1.29797500E-03,-14.73732311E-03,-13.67033470E-03
+1.29800000E-03,-16.51909592E-03,-11.75833690E-03
+1.29802500E-03,-18.11567923E-03,-9.72867962E-03
+1.29805000E-03,-19.48409729E-03,-7.58503137E-03
+1.29807500E-03,-20.61964017E-03,-5.41024564E-03
+1.29810000E-03,-21.52274567E-03,-3.29220424E-03
+1.29812500E-03,-22.15879895E-03,-1.26999492E-03
+1.29815000E-03,-22.51790349E-03,+802.10625E-06
+1.29817500E-03,-22.59562463E-03,+2.85024503E-03
+1.29820000E-03,-22.43414817E-03,+4.68152587E-03
+1.29822500E-03,-22.00630485E-03,+6.35804433E-03
+1.29825000E-03,-21.32165923E-03,+7.91752293E-03
+1.29827500E-03,-20.41366501E-03,+9.33820394E-03
+1.29830000E-03,-19.28053212E-03,+10.54653070E-03
+1.29832500E-03,-17.95819630E-03,+11.44904191E-03
+1.29835000E-03,-16.48959503E-03,+12.08148549E-03
+1.29837500E-03,-14.85140180E-03,+12.54278402E-03
+1.29840000E-03,-13.09335168E-03,+12.78405270E-03
+1.29842500E-03,-11.24884591E-03,+12.64981367E-03
+1.29845000E-03,-9.36894168E-03,+12.27647624E-03
+1.29847500E-03,-7.48147070E-03,+11.73156652E-03
+1.29850000E-03,-5.59449480E-03,+10.85864905E-03
+1.29852500E-03,-3.73844291E-03,+9.83105633E-03
+1.29855000E-03,-1.97358373E-03,+8.58505561E-03
+1.29857500E-03,-309.73964E-06,+6.99503983E-03
+1.29860000E-03,+1.22245028E-03,+5.41032494E-03
+1.29862500E-03,+2.56090917E-03,+3.71790562E-03
+1.29865000E-03,+3.76269130E-03,+1.91763563E-03
+1.29867500E-03,+4.70290995E-03,+3.02130E-06
+1.29870000E-03,+5.47300839E-03,-2.02890878E-03
+1.29872500E-03,+5.94889259E-03,-3.87346702E-03
+1.29875000E-03,+6.21370787E-03,-6.03801549E-03
+1.29877500E-03,+6.21695365E-03,-7.92445350E-03
+1.29880000E-03,+5.95811554E-03,-9.79054364E-03
+1.29882500E-03,+5.43524035E-03,-11.57195734E-03
+1.29885000E-03,+4.71456249E-03,-13.11209272E-03
+1.29887500E-03,+3.69267952E-03,-14.60508212E-03
+1.29890000E-03,+2.59457392E-03,-15.78557597E-03
+1.29892500E-03,+1.08297186E-03,-16.88426017E-03
+1.29895000E-03,-371.52285E-06,-17.69717005E-03
+1.29897500E-03,-2.19683526E-03,-18.42426741E-03
+1.29900000E-03,-3.93571220E-03,-18.81338478E-03
+1.29902500E-03,-5.96229888E-03,-19.00052355E-03
+1.29905000E-03,-7.93904888E-03,-18.94674309E-03
+1.29907500E-03,-9.99125446E-03,-18.53889426E-03
+1.29910000E-03,-12.19634700E-03,-17.94361751E-03
+1.29912500E-03,-14.08916018E-03,-17.10863300E-03
+1.29915000E-03,-16.15916494E-03,-16.00115760E-03
+1.29917500E-03,-17.98008671E-03,-14.88607143E-03
+1.29920000E-03,-19.81416137E-03,-13.53580019E-03
+1.29922500E-03,-21.44411185E-03,-12.07063978E-03
+1.29925000E-03,-22.90338402E-03,-10.22433609E-03
+1.29927500E-03,-24.21113509E-03,-8.44116758E-03
+1.29930000E-03,-25.30954461E-03,-6.63180276E-03
+1.29932500E-03,-26.18559510E-03,-4.74960644E-03
+1.29935000E-03,-26.80182877E-03,-2.90460769E-03
+1.29937500E-03,-27.19574924E-03,-1.06840888E-03
+1.29940000E-03,-27.32147054E-03,+750.42673E-06
+1.29942500E-03,-27.22436487E-03,+2.56784132E-03
+1.29945000E-03,-26.86225064E-03,+4.13987761E-03
+1.29947500E-03,-26.22769466E-03,+5.66504712E-03
+1.29950000E-03,-25.39869819E-03,+7.07061361E-03
+1.29952500E-03,-24.35303192E-03,+8.14356132E-03
+1.29955000E-03,-23.11730824E-03,+9.24142390E-03
+1.29957500E-03,-21.71344951E-03,+10.02210512E-03
+1.29960000E-03,-20.11730218E-03,+10.54197152E-03
+1.29962500E-03,-18.40564486E-03,+10.78774118E-03
+1.29965000E-03,-16.63047789E-03,+10.99138564E-03
+1.29967500E-03,-14.78924563E-03,+10.82683738E-03
+1.29970000E-03,-12.89144815E-03,+10.50362277E-03
+1.29972500E-03,-10.99435289E-03,+9.83537731E-03
+1.29975000E-03,-9.13164633E-03,+9.06372879E-03
+1.29977500E-03,-7.28940943E-03,+8.04863798E-03
+1.29980000E-03,-5.54022649E-03,+6.82327126E-03
+1.29982500E-03,-3.91663912E-03,+5.42115467E-03
+1.29985000E-03,-2.44459880E-03,+3.89424904E-03
+1.29987500E-03,-1.09442164E-03,+2.28810206E-03
+1.29990000E-03,-5.65116E-06,+708.59248E-06
+1.29992500E-03,+964.32555E-06,-1.13894651E-03
+1.29995000E-03,+1.66963442E-03,-2.85849531E-03
+1.29997500E-03,+2.19942841E-03,-4.70297817E-03
+1.30000000E-03,+2.41834146E-03,-6.34835342E-03
+1.30002500E-03,+2.42824493E-03,-8.12816399E-03
+1.30005000E-03,+2.17697931E-03,-9.83221475E-03
+1.30007500E-03,+1.72109352E-03,-11.42987930E-03
+1.30010000E-03,+997.16808E-06,-12.97131540E-03
+1.30012500E-03,+124.06336E-06,-14.21557579E-03
+1.30015000E-03,-1.08237321E-03,-15.37683466E-03
+1.30017500E-03,-2.28984307E-03,-16.24024244E-03
+1.30020000E-03,-3.85926013E-03,-17.07700195E-03
+1.30022500E-03,-5.37324564E-03,-17.42588220E-03
+1.30025000E-03,-7.18607302E-03,-17.78813512E-03
+1.30027500E-03,-8.91241429E-03,-17.88666635E-03
+1.30030000E-03,-10.80981317E-03,-17.59388699E-03
+1.30032500E-03,-12.80023374E-03,-17.16252502E-03
+1.30035000E-03,-14.55481044E-03,-16.56494742E-03
+1.30037500E-03,-16.49351018E-03,-15.69771526E-03
+1.30040000E-03,-18.17575557E-03,-14.63154917E-03
+1.30042500E-03,-19.92870531E-03,-13.40085622E-03
+1.30045000E-03,-21.44068607E-03,-12.09681105E-03
+1.30047500E-03,-22.85534075E-03,-10.52481154E-03
+1.30050000E-03,-24.10440031E-03,-8.97168822E-03
+1.30052500E-03,-25.15334432E-03,-7.28715887E-03
+1.30055000E-03,-26.01599470E-03,-5.48974360E-03
+1.30057500E-03,-26.62927505E-03,-3.60198437E-03
+1.30060000E-03,-27.01587450E-03,-1.83067283E-03
+1.30062500E-03,-27.15084862E-03,-72.76623E-06
+1.30065000E-03,-27.03046920E-03,+1.59776540E-03
+1.30067500E-03,-26.69761403E-03,+3.24330980E-03
+1.30070000E-03,-26.09779318E-03,+4.72713835E-03
+1.30072500E-03,-25.29473039E-03,+6.10469706E-03
+1.30075000E-03,-24.24593202E-03,+7.34337827E-03
+1.30077500E-03,-23.02834822E-03,+8.32018032E-03
+1.30080000E-03,-21.61060757E-03,+9.18063750E-03
+1.30082500E-03,-20.03497393E-03,+9.83271978E-03
+1.30085000E-03,-18.32710602E-03,+10.15142106E-03
+1.30087500E-03,-16.52352663E-03,+10.40441405E-03
+1.30090000E-03,-14.67375012E-03,+10.41755818E-03
+1.30092500E-03,-12.74547607E-03,+10.15027501E-03
+1.30095000E-03,-10.82965358E-03,+9.64339444E-03
+1.30097500E-03,-8.89103946E-03,+8.87201758E-03
+1.30100000E-03,-7.02769550E-03,+7.97865395E-03
+1.30102500E-03,-5.22684088E-03,+6.93726283E-03
